alloc_key,NAME,lon,lat,statearea,maize,tavg,srad,prec,wind,PHIHOX,BDRICM,BLD,CLYPPT,TEXMHT,ORCDRC,DRAINFAO,EVI,NDVI,slope,elevation
8599,Tsangano,34.4585574321,-14.9423617339,312803.7627155044,24519.0,19.150002,17346.25,86.5,1.4,60.0,95.0,1440.0,17.0,9.0,10.0,5.0,0.195,0.40140000000000003,1.6178716,1352.0
8460,Tsangano,34.55311592530001,-14.8540497845,312803.7627155044,24519.0,19.250002,17375.25,85.916664,1.2,59.0,123.0,1370.0,26.0,6.0,14.0,5.0,0.2263,0.4413,0.5053962,1356.0
8600,Tsangano,34.551262025999996,-14.944188976400001,312803.7627155044,24519.0,18.483334,17311.0,88.583336,1.5,60.0,135.0,1400.0,25.0,6.0,15.0,5.0,0.1713,0.3503,3.478988,1465.0
8740,Tsangano,34.54939561,-15.0343272321,312803.7627155044,24519.0,18.374998,17315.584,89.416664,1.4,58.0,140.0,1420.0,16.0,9.0,9.0,5.0,0.2587,0.4289,0.7243547,1454.0
9020,Tsangano,34.545625128699996,-15.2146009128,312803.7627155044,24519.0,18.174997,17139.0,94.0,1.7,53.0,102.0,1270.0,22.0,6.0,17.0,6.0,0.2343,0.48560000000000003,0.5179567,1421.0
9159,Tsangano,34.450860585,-15.3028629368,312803.7627155044,24519.0,20.066668,17185.084,92.833336,1.8,53.0,129.0,1330.0,19.0,9.0,14.0,5.0,0.30310000000000004,0.5466,2.77568,1128.0
16714,Chibabava,33.8493272983,-20.154634153099998,652486.7963791271,3507.0,23.85,17783.834,76.833336,1.5,62.0,143.0,1390.0,21.0,6.0,18.0,4.0,0.4375,0.7566,0.5148045,152.0
16995,Chibabava,33.938794906700004,-20.3374250025,652486.7963791271,3507.0,22.966665,17794.0,79.0,1.6,60.0,168.0,1440.0,20.0,9.0,19.0,4.0,0.41000000000000003,0.7245,0.48287925,260.0
17136,Chibabava,34.031340200900004,-20.430191577000002,652486.7963791271,3507.0,23.691668,17745.584,75.25,1.6,60.0,159.0,1420.0,19.0,9.0,15.0,4.0,0.4072,0.7260000000000001,0.4141762,134.0
7928,Metarica,37.1549372605,-14.528259771300002,454519.331104534,2042.0,23.816666,16924.166,80.666664,1.2,60.0,117.0,1330.0,21.0,6.0,13.0,5.0,0.2757,0.4676,1.5025111,571.0
18666,Machaze,33.038129249099995,-21.3888421071,1421607.9891788885,8991.0,23.408333,17970.75,54.916668,1.5,62.0,156.0,1410.0,28.0,6.0,24.0,4.0,0.44420000000000004,0.7606,0.56710005,226.0
17822,Machaze,32.6774475155,-20.8359112979,1421607.9891788885,8991.0,23.175001,18454.084,51.833332,1.7,67.0,148.0,1410.0,35.0,4.0,17.0,4.0,0.2341,0.4975,0.4272142,325.0
17823,Machaze,32.772984893600004,-20.839424466300002,1421607.9891788885,8991.0,23.074999,18354.584,55.333332,1.6,64.0,140.0,1290.0,36.0,4.0,19.0,4.0,0.2959,0.5843,1.1850545,347.0
17961,Machaze,32.578099005,-20.9221336726,1421607.9891788885,8991.0,22.616669,18504.334,52.75,1.8,65.0,128.0,1420.0,48.0,1.0,16.0,4.0,0.2702,0.5274,0.55018854,404.0
17969,Machaze,33.3432309994,-20.9493098883,1421607.9891788885,8991.0,22.858332,17937.916,64.833336,1.6,60.0,157.0,1400.0,17.0,9.0,13.0,5.0,0.41200000000000003,0.7277,0.54676896,298.0
18100,Machaze,32.478638093600004,-21.0082677274,1421607.9891788885,8991.0,22.691668,18561.834,49.75,1.8,65.0,120.0,1470.0,22.0,6.0,13.0,5.0,0.341,0.5941000000000001,0.91027707,383.0
18388,Machaze,33.2371015796,-21.2157911546,1421607.9891788885,8991.0,23.200003,17985.916,58.25,1.5,61.0,161.0,1380.0,24.0,6.0,18.0,4.0,0.4171,0.7296,0.2833779,232.0
10335,Angoche,39.6655435899,-16.0714543782,257717.8165429017,4845.0,25.258333,18754.084,88.0,1.9,64.0,134.0,1400.0,20.0,9.0,12.0,5.0,0.3824,0.5787,0.46547592,77.0
10057,Angoche,39.8517586212,-15.890002854,257717.8165429017,4845.0,25.233332,18939.834,84.333336,1.8,64.0,132.0,1350.0,19.0,9.0,14.0,5.0,0.3919,0.5975,0.80958444,98.0
19798,Mabote,34.1666440924,-22.1462006575,1503526.523737455,5428.0,23.133333,17634.084,53.25,1.5,62.0,171.0,1410.0,12.0,9.0,7.0,4.0,0.35000000000000003,0.6161,0.17061552,162.0
19378,Mabote,34.1758143387,-21.8761307712,1503526.523737455,5428.0,23.4,17471.584,57.083332,1.4,61.0,166.0,1530.0,15.0,9.0,7.0,5.0,0.31070000000000003,0.5227,0.23558104,145.0
19670,Vilanculos,35.329625239,-22.0863721693,569327.8819619213,13958.0,23.725,18062.084,68.416664,3.8,60.0,155.0,1380.0,10.0,11.0,11.0,5.0,0.2421,0.41140000000000004,0.0,13.0
20087,Vilanculos,35.0318562122,-22.349969875,569327.8819619213,13958.0,23.416666,17673.5,67.75,2.0,63.0,175.0,1450.0,14.0,9.0,12.0,4.0,0.38130000000000003,0.7080000000000001,0.17572635,76.0
12128,Maganja da Costa,37.1300725532,-17.2389755824,718969.8459228101,4822.0,25.20833,17560.75,106.583336,1.4,62.0,132.0,1360.0,20.0,6.0,12.0,5.0,0.38830000000000003,0.6679,1.434892,78.0
11434,Maganja da Costa,37.6973896417,-16.7915710642,718969.8459228101,4822.0,24.933334,17641.584,112.416664,1.2,62.0,142.0,1430.0,18.0,9.0,14.0,5.0,0.4328,0.7594000000000001,0.85551953,140.0
11857,Maganja da Costa,37.9774003496,-17.0643047325,718969.8459228101,4822.0,25.425001,17773.834,115.25,2.1,63.0,157.0,1420.0,9.0,11.0,9.0,5.0,0.3951,0.6416000000000001,1.1932254,47.0
11996,Maganja da Costa,37.8828990396,-17.1541868407,718969.8459228101,4822.0,25.408333,17824.0,115.583336,2.2,62.0,155.0,1410.0,14.0,9.0,12.0,4.0,0.3396,0.5641,0.6644758,47.0
11997,Maganja da Costa,37.9769066748,-17.1546847633,718969.8459228101,4822.0,25.324999,17818.834,116.666664,2.4,62.0,150.0,1450.0,10.0,9.0,9.0,5.0,0.3361,0.502,0.6300936,48.0
12135,Maganja da Costa,37.7883067815,-17.2440185988,718969.8459228101,4822.0,25.483332,17775.666,117.083336,2.0,61.0,165.0,1440.0,18.0,9.0,11.0,4.0,0.3987,0.6202000000000001,0.5433948,39.0
12275,Maganja da Costa,37.7877153018,-17.334391169,718969.8459228101,4822.0,25.533333,17833.166,116.416664,2.4,62.0,175.0,1450.0,23.0,6.0,14.0,3.0,0.4772,0.7354,0.31528115,16.0
8314,Macanga,33.9993839754,-14.752531172100001,891378.0320112885,13610.0,20.766666,17370.166,78.666664,1.2,60.0,124.0,1360.0,14.0,9.0,10.0,5.0,0.2979,0.5169,1.8537022,1042.0
8594,Macanga,33.9952312444,-14.9326653268,891378.0320112885,13610.0,21.016666,17308.084,80.0,1.3,57.0,163.0,1330.0,11.0,9.0,11.0,5.0,0.29350000000000004,0.5118,2.0102649,982.0
8734,Macanga,33.9931337978,-15.022730915599999,891378.0320112885,13610.0,21.383333,17346.666,79.333336,1.2,58.0,147.0,1320.0,14.0,9.0,11.0,5.0,0.2752,0.4696,1.2525327,910.0
8867,Macanga,33.342425096599996,-15.0974656236,891378.0320112885,13610.0,24.658335,17630.584,72.5,1.3,60.0,134.0,1370.0,27.0,6.0,23.0,3.0,0.2617,0.516,0.5616892,611.0
8868,Macanga,33.4350361284,-15.099768425299999,891378.0320112885,13610.0,24.591667,17891.75,69.916664,1.3,59.0,158.0,1390.0,19.0,9.0,16.0,4.0,0.3131,0.6136,0.33166105,627.0
8871,Macanga,33.712962179,-15.1064513612,891378.0320112885,13610.0,20.216665,17174.75,80.75,1.9,59.0,157.0,1260.0,16.0,9.0,12.0,5.0,0.3133,0.6117,0.6678271,1109.0
8032,Macanga,33.8185488828,-14.5683577622,891378.0320112885,13610.0,19.666668,17286.666,81.416664,1.5,58.0,120.0,1360.0,13.0,9.0,10.0,5.0,0.2768,0.44770000000000004,1.5536661,1258.0
8171,Macanga,33.7239511243,-14.6563158377,891378.0320112885,13610.0,19.300001,17287.25,82.416664,1.4,59.0,120.0,1240.0,13.0,9.0,13.0,5.0,0.2597,0.5037,1.6018536,1297.0
8310,Macanga,33.6292784787,-14.7442094674,891378.0320112885,13610.0,19.533335,17273.666,82.333336,1.5,59.0,143.0,1280.0,18.0,9.0,16.0,5.0,0.29660000000000003,0.5196000000000001,1.951851,1205.0
8312,Macanga,33.8143021868,-14.7484437883,891378.0320112885,13610.0,20.35,17317.834,80.0,1.3,59.0,140.0,1320.0,12.0,9.0,13.0,5.0,0.22690000000000002,0.4732,2.0283341,1113.0
8590,Macanga,33.6248218829,-14.9242374684,891378.0320112885,13610.0,19.758333,17213.916,82.5,1.7,58.0,136.0,1400.0,14.0,9.0,12.0,5.0,0.22440000000000002,0.4344,2.2337687,1249.0
12528,Mutarara,35.245704013899996,-17.4833262186,655499.6232902571,1838.0,25.924997,16905.334,70.833336,1.4,65.0,168.0,1530.0,25.0,6.0,11.0,4.0,0.3135,0.5174,0.03864545,37.0
12808,Mutarara,35.2419759972,-17.6637163778,655499.6232902571,1838.0,25.591665,17000.75,76.0,1.2,65.0,173.0,1410.0,33.0,6.0,16.0,2.0,0.3647,0.6237,0.14149661,34.0
11257,Mutarara,34.2332241959,-16.6503803657,655499.6232902571,1838.0,26.091667,17862.5,56.333332,1.3,64.0,140.0,1380.0,17.0,9.0,14.0,4.0,0.3244,0.5493,0.43591142,101.0
11262,Mutarara,34.700633745,-16.6606193875,655499.6232902571,1838.0,25.583334,17390.834,61.916668,1.3,64.0,135.0,1300.0,35.0,3.0,18.0,3.0,0.20550000000000002,0.3624,0.4453894,143.0
11402,Mutarara,34.6986118233,-16.7507615174,655499.6232902571,1838.0,26.016668,17410.5,60.583332,1.2,62.0,143.0,1480.0,33.0,6.0,23.0,3.0,0.3388,0.5601,0.26157942,87.0
11966,Mutarara,35.0654375316,-17.1189687967,655499.6232902571,1838.0,23.716665,16895.916,79.083336,1.4,62.0,104.0,1350.0,30.0,6.0,18.0,6.0,0.39780000000000004,0.6218,1.6246871,456.0
11718,Pebane,38.0718112493,-16.9743730116,994591.7436285813,7934.0,25.166666,17796.0,113.583336,2.0,64.0,139.0,1410.0,11.0,9.0,9.0,5.0,0.42260000000000003,0.6959000000000001,1.024781,81.0
11858,Pebane,38.071365648000004,-17.064756393,994591.7436285813,7934.0,25.483335,17854.916,113.833336,2.3,63.0,135.0,1420.0,16.0,9.0,13.0,5.0,0.4005,0.6228,0.7739417,25.0
11443,Pebane,38.5418840063,-16.7951827043,994591.7436285813,7934.0,25.358332,17967.25,104.083336,1.8,62.0,135.0,1370.0,16.0,9.0,14.0,4.0,0.3856,0.598,0.51995647,44.0
11588,Pebane,39.0111124531,-16.8860890681,994591.7436285813,7934.0,25.375,18114.75,98.833336,2.4,61.0,167.0,1440.0,18.0,9.0,10.0,4.0,0.39330000000000004,0.628,0.45913222,48.0
11859,Pebane,38.1653336735,-17.0651645654,994591.7436285813,7934.0,25.258333,17843.166,114.75,2.3,62.0,148.0,1420.0,10.0,11.0,8.0,5.0,0.3632,0.5864,1.1083065,47.0
13515,Chinde,35.892946163400005,-18.1264722477,403497.9707289503,2507.0,25.416666,17225.0,78.0,1.3,65.0,150.0,1370.0,33.0,6.0,19.0,2.0,0.3663,0.5800000000000001,0.04066277,15.0
