XCoord,YCoord,lat,long,FID,ID,ORIG_FID,area_m2,gw_depth,TDS,country,elevation,wind_1,wind_2,wind_3,wind_4,wind_5,wind_6,wind_7,wind_8,wind_9,wind_10,wind_11,wind_12,prec_1,prec_2,prec_3,prec_4,prec_5,prec_6,prec_7,prec_8,prec_9,prec_10,prec_11,prec_12,srad_1,srad_2,srad_3,srad_4,srad_5,srad_6,srad_7,srad_8,srad_9,srad_10,srad_11,srad_12,tmax_1,tmax_2,tmax_3,tmax_4,tmax_5,tmax_6,tmax_7,tmax_8,tmax_9,tmax_10,tmax_11,tmax_12,tavg_1,tavg_2,tavg_3,tavg_4,tavg_5,tavg_6,tavg_7,tavg_8,tavg_9,tavg_10,tavg_11,tavg_12,tmin_1,tmin_2,tmin_3,tmin_4,tmin_5,tmin_6,tmin_7,tmin_8,tmin_9,tmin_10,tmin_11,tmin_12
76064.10549,3454972.457,29.78696,0.6833,37,374075,37,15102.85163,30,3000,moz,371,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
76326.77702,3454874.113,29.78619,0.68566,38,374077,38,487.184974,30,3000,moz,370,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
76860.88595,3454957.903,29.78685,0.69045,39,374078,39,10718.14044,30,3000,moz,372,3.4,3.6,4.6,5.2,5.2,4.8,4.6,4.6,3.6,3.8,3.7,3.7,3.29046,3.29046,4.20626,2.1835,1.36822,0.05,0.070458,0.527069,2.6596,4.66497,2.52621,2.75836,14478,17449,22232,25801,27909,28666,28226,26582,22696,18862,15096,13251,17.891001,20.922899,25.112101,30.419701,35.328098,40.497601,42.871799,41.9963,37.699699,30.567499,22.9545,18.117901,10.4187,13.5533,17.520599,22.882999,27.903,32.993698,34.597401,34.968498,30.683399,23.710899,16.124901,11.4896,3.60628,6.37044,10.0481,14.975,19.8971,24.8757,28.1439,27.4063,23.1208,16.881201,9.68837,5.49409
82976.49926,3454897.746,29.78638,0.74539,40,374079,40,3410.30119,30,3000,moz,377,3.4,3.8,4.3,5.2,5.1,4.6,4.6,4.7,3.8,3.9,3.7,3.7,3.30833,3.30833,4.19318,2.245,1.36961,0.051472,0.087597,0.5175,2.62858,4.56461,2.54231,2.79083,14479,17464,22196,25797,27852,28628,28223,26613,22673,18879,15097,13251,17.9002,20.929701,25.124001,30.382299,35.2924,40.5121,42.777599,41.904202,37.616402,30.5338,22.9184,18.076799,10.3659,13.4962,17.516399,22.8311,27.855101,32.947399,34.540699,34.911999,30.6348,23.712,16.1236,11.4378,3.54494,6.35118,10.0336,14.9616,19.8342,24.817101,28.1206,27.377001,23.159901,16.9146,9.7257,5.53667
77131.9399,3455148.311,29.78834,0.69289,41,374080,41,93054.34761,30,3000,moz,374,3.4,3.6,4.6,5.2,5.2,4.8,4.6,4.6,3.6,3.8,3.7,3.7,3.29046,3.29046,4.20626,2.1835,1.36822,0.05,0.070458,0.527069,2.6596,4.66497,2.52621,2.75836,14478,17449,22232,25801,27909,28666,28226,26582,22696,18862,15096,13251,17.891001,20.922899,25.112101,30.419701,35.328098,40.497601,42.871799,41.9963,37.699699,30.567499,22.9545,18.117901,10.4187,13.5533,17.520599,22.882999,27.903,32.993698,34.597401,34.968498,30.683399,23.710899,16.124901,11.4896,3.60628,6.37044,10.0481,14.975,19.8971,24.8757,28.1439,27.4063,23.1208,16.881201,9.68837,5.49409
77488.07336,3454885.93,29.78629,0.69609,42,374081,42,2923.112575,30,3000,moz,373,3.4,3.6,4.6,5.2,5.2,4.8,4.6,4.6,3.6,3.8,3.7,3.7,3.29046,3.29046,4.20626,2.1835,1.36822,0.05,0.070458,0.527069,2.6596,4.66497,2.52621,2.75836,14478,17449,22232,25801,27909,28666,28226,26582,22696,18862,15096,13251,17.891001,20.922899,25.112101,30.419701,35.328098,40.497601,42.871799,41.9963,37.699699,30.567499,22.9545,18.117901,10.4187,13.5533,17.520599,22.882999,27.903,32.993698,34.597401,34.968498,30.683399,23.710899,16.124901,11.4896,3.60628,6.37044,10.0481,14.975,19.8971,24.8757,28.1439,27.4063,23.1208,16.881201,9.68837,5.49409
82020.56489,3454902.473,29.78642,0.7368,43,374082,43,7307.790996,30,3000,moz,378,3.4,3.8,4.3,5.2,5.1,4.6,4.6,4.6,3.8,3.9,3.7,3.7,3.30696,3.30696,4.1951,2.2395,1.36756,0.05,0.086958,0.518236,2.62843,4.57731,2.53971,2.78603,14479,17464,22197,25798,27854,28629,28189,26579,22695,18879,15097,13251,17.8981,20.927799,25.121599,30.3797,35.2897,40.509499,42.7761,41.902302,37.6133,30.530701,22.9156,18.0748,10.3659,13.4962,17.516001,22.830299,27.853701,32.945702,34.540298,34.9617,30.6332,23.710699,16.122999,11.4376,3.59663,6.35291,10.0849,14.9623,19.8346,24.816999,28.122299,27.378901,23.109699,16.9154,9.72712,5.53779
82826.67692,3455641.803,29.79221,0.74404,44,374083,44,1277476.553,30,3000,moz,380,3.4,3.6,4.4,5,5.1,4.8,4.5,4.6,3.6,3.9,3.7,3.7,3.325,3.325,4.19171,2.24333,1.3745,0.051417,0.084292,0.5225,2.65008,4.5845,2.55392,2.7875,14476,17447,22211,25813,27854,28660,28156,26578,22693,18876,15093,13262,17.8901,20.917601,25.1115,30.3689,35.229099,40.449001,42.7659,41.892601,37.553299,30.5203,22.906401,18.0667,10.3568,13.4853,17.505501,22.8195,27.8428,32.935799,34.5298,34.9007,30.622801,23.699699,16.113199,11.4284,3.53784,6.34268,10.0248,14.952,19.824301,24.807699,28.1113,27.367201,23.150499,16.905399,9.71794,5.52876
76200.51183,3454855.404,29.78605,0.68452,45,374085,45,11692.42208,30,3000,moz,370,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
77079.21459,3454803.215,29.78564,0.69241,46,374086,46,974.364485,30,3000,moz,372,3.4,3.6,4.6,5.2,5.2,4.8,4.6,4.6,3.6,3.8,3.7,3.7,3.29046,3.29046,4.20626,2.1835,1.36822,0.05,0.070458,0.527069,2.6596,4.66497,2.52621,2.75836,14478,17449,22232,25801,27909,28666,28226,26582,22696,18862,15096,13251,17.891001,20.922899,25.112101,30.419701,35.328098,40.497601,42.871799,41.9963,37.699699,30.567499,22.9545,18.117901,10.4187,13.5533,17.520599,22.882999,27.903,32.993698,34.597401,34.968498,30.683399,23.710899,16.124901,11.4896,3.60628,6.37044,10.0481,14.975,19.8971,24.8757,28.1439,27.4063,23.1208,16.881201,9.68837,5.49409
77357.51342,3454833.6,29.78588,0.69491,47,374087,47,3410.283893,30,3000,moz,371,3.4,3.6,4.6,5.2,5.2,4.8,4.6,4.6,3.6,3.8,3.7,3.7,3.29046,3.29046,4.20626,2.1835,1.36822,0.05,0.070458,0.527069,2.6596,4.66497,2.52621,2.75836,14478,17449,22232,25801,27909,28666,28226,26582,22696,18862,15096,13251,17.891001,20.922899,25.112101,30.419701,35.328098,40.497601,42.871799,41.9963,37.699699,30.567499,22.9545,18.117901,10.4187,13.5533,17.520599,22.882999,27.903,32.993698,34.597401,34.968498,30.683399,23.710899,16.124901,11.4896,3.60628,6.37044,10.0481,14.975,19.8971,24.8757,28.1439,27.4063,23.1208,16.881201,9.68837,5.49409
82387.50707,3454834.725,29.78588,0.7401,48,374089,48,4384.651109,30,3000,moz,374,3.4,3.8,4.3,5.2,5.1,4.6,4.6,4.6,3.8,3.9,3.7,3.7,3.30696,3.30696,4.1951,2.2395,1.36756,0.05,0.086958,0.518236,2.62843,4.57731,2.53971,2.78603,14479,17464,22197,25798,27854,28629,28189,26579,22695,18879,15097,13251,17.8981,20.927799,25.121599,30.3797,35.2897,40.509499,42.7761,41.902302,37.6133,30.530701,22.9156,18.0748,10.3659,13.4962,17.516001,22.830299,27.853701,32.945702,34.540298,34.9617,30.6332,23.710699,16.122999,11.4376,3.59663,6.35291,10.0849,14.9623,19.8346,24.816999,28.122299,27.378901,23.109699,16.9154,9.72712,5.53779
82559.78729,3454782.958,29.78548,0.74165,49,374090,49,6820.540474,30,3000,moz,373,3.4,3.8,4.3,5.2,5.1,4.6,4.6,4.6,3.8,3.9,3.7,3.7,3.30696,3.30696,4.1951,2.2395,1.36756,0.05,0.086958,0.518236,2.62843,4.57731,2.53971,2.78603,14479,17464,22197,25798,27854,28629,28189,26579,22695,18879,15097,13251,17.8981,20.927799,25.121599,30.3797,35.2897,40.509499,42.7761,41.902302,37.6133,30.530701,22.9156,18.0748,10.3659,13.4962,17.516001,22.830299,27.853701,32.945702,34.540298,34.9617,30.6332,23.710699,16.122999,11.4376,3.59663,6.35291,10.0849,14.9623,19.8346,24.816999,28.122299,27.378901,23.109699,16.9154,9.72712,5.53779
75951.46782,3454798.35,29.7856,0.68228,50,374091,50,16564.18988,30,3000,moz,373,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
77254.43978,3454755.95,29.78527,0.69399,51,374092,51,4384.623799,30,3000,moz,370,3.4,3.6,4.6,5.2,5.2,4.8,4.6,4.6,3.6,3.8,3.7,3.7,3.29046,3.29046,4.20626,2.1835,1.36822,0.05,0.070458,0.527069,2.6596,4.66497,2.52621,2.75836,14478,17449,22232,25801,27909,28666,28226,26582,22696,18862,15096,13251,17.891001,20.922899,25.112101,30.419701,35.328098,40.497601,42.871799,41.9963,37.699699,30.567499,22.9545,18.117901,10.4187,13.5533,17.520599,22.882999,27.903,32.993698,34.597401,34.968498,30.683399,23.710899,16.124901,11.4896,3.60628,6.37044,10.0481,14.975,19.8971,24.8757,28.1439,27.4063,23.1208,16.881201,9.68837,5.49409
82067.97876,3454744.133,29.78517,0.73723,52,374093,52,1948.719867,30,3000,moz,377,3.4,3.8,4.3,5.2,5.1,4.6,4.6,4.6,3.8,3.9,3.7,3.7,3.30696,3.30696,4.1951,2.2395,1.36756,0.05,0.086958,0.518236,2.62843,4.57731,2.53971,2.78603,14479,17464,22197,25798,27854,28629,28189,26579,22695,18879,15097,13251,17.8981,20.927799,25.121599,30.3797,35.2897,40.509499,42.7761,41.902302,37.6133,30.530701,22.9156,18.0748,10.3659,13.4962,17.516001,22.830299,27.853701,32.945702,34.540298,34.9617,30.6332,23.710699,16.122999,11.4376,3.59663,6.35291,10.0849,14.9623,19.8346,24.816999,28.122299,27.378901,23.109699,16.9154,9.72712,5.53779
82432.85945,3454718.138,29.78497,0.74051,53,374094,53,2435.894827,30,3000,moz,374,3.4,3.8,4.3,5.2,5.1,4.6,4.6,4.6,3.8,3.9,3.7,3.7,3.30696,3.30696,4.1951,2.2395,1.36756,0.05,0.086958,0.518236,2.62843,4.57731,2.53971,2.78603,14479,17464,22197,25798,27854,28629,28189,26579,22695,18879,15097,13251,17.8981,20.927799,25.121599,30.3797,35.2897,40.509499,42.7761,41.902302,37.6133,30.530701,22.9156,18.0748,10.3659,13.4962,17.516001,22.830299,27.853701,32.945702,34.540298,34.9617,30.6332,23.710699,16.122999,11.4376,3.59663,6.35291,10.0849,14.9623,19.8346,24.816999,28.122299,27.378901,23.109699,16.9154,9.72712,5.53779
76203.08866,3454696.868,29.7848,0.68454,54,374096,54,2923.068877,30,3000,moz,372,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
76406.54713,3454738.482,29.78513,0.68637,55,374097,55,11205.13423,30,3000,moz,372,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
82573.03959,3454701.932,29.78484,0.74177,56,374098,56,3410.248388,30,3000,moz,375,3.4,3.8,4.3,5.2,5.1,4.6,4.6,4.6,3.8,3.9,3.7,3.7,3.30696,3.30696,4.1951,2.2395,1.36756,0.05,0.086958,0.518236,2.62843,4.57731,2.53971,2.78603,14479,17464,22197,25798,27854,28629,28189,26579,22695,18879,15097,13251,17.8981,20.927799,25.121599,30.3797,35.2897,40.509499,42.7761,41.902302,37.6133,30.530701,22.9156,18.0748,10.3659,13.4962,17.516001,22.830299,27.853701,32.945702,34.540298,34.9617,30.6332,23.710699,16.122999,11.4376,3.59663,6.35291,10.0849,14.9623,19.8346,24.816999,28.122299,27.378901,23.109699,16.9154,9.72712,5.53779
76120.62974,3454654.667,29.78447,0.6838,57,374099,57,3410.235644,30,3000,moz,370,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
76611.51792,3454677.667,29.78465,0.68821,58,374100,58,7794.838504,30,3000,moz,370,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
73842.70231,3454602.338,29.78406,0.66334,59,374104,59,1948.69802,30,3000,moz,371,3.5,3.8,4.4,5.2,5.1,4.8,4.6,4.6,3.8,3.9,3.6,3.6,3.28221,3.28221,4.21185,2.1555,1.36856,0.05,0.062208,0.531486,2.67518,4.70881,3.01946,2.74453,14508,17464,22216,25802,27890,28670,28227,26584,22718,18880,15082,13265,17.9375,20.920401,25.107401,30.4147,35.3223,40.541599,42.969601,42.043301,37.743,30.610901,22.998899,18.164499,10.3702,13.5069,17.5229,22.8843,27.9027,32.992599,34.600899,35.0219,30.683399,23.660999,16.1259,11.4406,3.5611,6.32921,10.0547,14.9813,19.903299,24.8801,28.1047,27.370001,23.0763,16.839001,9.594,5.39724
74148.17514,3454653.9,29.78447,0.66608,60,374105,60,10717.8828,30,3000,moz,371,3.5,3.8,4.4,5.2,5.1,4.8,4.6,4.6,3.8,3.9,3.6,3.6,3.28221,3.28221,4.21185,2.1555,1.36856,0.05,0.062208,0.531486,2.67518,4.70881,3.01946,2.74453,14508,17464,22216,25802,27890,28670,28227,26584,22718,18880,15082,13265,17.9375,20.920401,25.107401,30.4147,35.3223,40.541599,42.969601,42.043301,37.743,30.610901,22.998899,18.164499,10.3702,13.5069,17.5229,22.8843,27.9027,32.992599,34.600899,35.0219,30.683399,23.660999,16.1259,11.4406,3.5611,6.32921,10.0547,14.9813,19.903299,24.8801,28.1047,27.370001,23.0763,16.839001,9.594,5.39724
76378.31384,3454566.89,29.78379,0.68612,61,374106,61,2923.038837,30,3000,moz,372,3.4,3.6,4.4,5.2,5.2,5,4.6,4.6,3.6,3.8,3.6,3.6,3.28771,3.28771,4.20813,2.17417,1.36833,0.05,0.067708,0.528542,2.66479,4.67958,3.02396,2.75375,14478,17449,22216,25801,27911,28698,28226,26583,22696,18862,15082,13266,17.9398,20.9221,25.1106,30.417999,35.326099,40.545601,42.921101,42.0453,37.697498,30.615299,22.9526,18.1668,10.4192,13.5045,17.521299,22.8834,27.902901,32.993301,34.598598,35.0196,30.683399,23.711,16.1252,11.4899,3.60789,6.37336,10.0503,14.9771,19.8992,24.877199,28.0975,27.360901,23.122601,16.833799,9.64024,5.44514
75245.97632,3454528.628,29.78349,0.67595,62,374109,62,10230.60498,30,3000,moz,372,3.4,3.6,4.4,5.2,5.1,4.8,4.6,4.6,3.6,3.8,3.6,3.6,3.28496,3.28496,4.20999,2.16483,1.36844,0.05,0.064958,0.530014,2.66999,4.69419,3.02171,2.74914,14478,17449,22215,25801,27889,28668,28226,26583,22718,18863,15082,13265,17.938601,20.9212,25.108999,30.4163,35.3242,40.543598,42.9203,42.0443,37.745201,30.6131,23.000799,18.165701,10.4197,13.5057,17.5221,22.8839,27.9028,32.993,34.599701,35.020699,30.683399,23.660999,16.1255,11.4403,3.60949,6.32628,10.0525,14.9792,19.9013,24.878599,28.101101,27.365499,23.1245,16.836399,9.64212,5.44619
73554.09612,3454460.545,29.78295,0.66075,63,374110,63,1948.676173,30,3000,moz,370,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.6,3.6,3.27946,3.27946,4.21371,2.14617,1.36867,0.05,0.059458,0.532958,2.68038,4.72342,3.01721,2.73992,14492,17464,22216,25802,27892,28671,28227,26585,22719,18880,15081,13265,17.9363,20.9196,25.105801,30.413,35.3703,40.5397,42.968899,42.0923,37.790699,30.658701,22.997101,18.2134,10.3707,13.5081,17.5236,22.8848,27.902599,32.992298,34.6021,35.022999,30.6835,23.660999,16.1262,11.4409,3.56271,6.33213,10.0569,14.9834,19.905399,24.8815,28.108299,27.374599,23.078199,16.7917,9.59587,5.39829
73636.55501,3454278.579,29.78153,0.66149,64,374112,64,9743.240691,30,3000,moz,367,3.5,3.7,4.3,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26104,3.26104,4.21479,2.14083,1.36833,0.05,0.061042,0.528542,2.65813,4.70458,2.50729,2.74208,14496,17466,22201,25804,27890,28670,28227,26585,22720,18883,15099,13269,17.945601,20.981001,25.117599,30.4757,35.382999,40.552101,42.98,42.103199,37.753101,30.6714,23.0084,18.2229,10.4301,13.5692,17.534599,22.9464,27.964701,33.0037,34.6129,35.034199,30.7456,23.723301,16.1367,11.5006,3.62113,6.34171,10.0663,14.9935,19.9659,24.891399,28.118,27.384899,23.138201,16.8515,9.65438,5.45731
74347.76315,3454192.718,29.78085,0.66788,65,374115,65,2922.952365,30,3000,moz,371,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
74285.91896,3454141.516,29.78045,0.66732,66,374116,66,487.156756,30,3000,moz,371,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
73811.78021,3453834.31,29.77805,0.66306,67,374130,67,487.144925,30,3000,moz,370,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
74029.3089,3454212.069,29.78101,0.66502,68,374131,68,266476.2318,30,3000,moz,367,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
73861.25556,3453758.692,29.77745,0.66351,69,374135,69,2435.710063,30,3000,moz,366,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
74062.59275,3453794.926,29.77774,0.66532,70,374136,70,5845.720895,30,3000,moz,367,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
74210.95629,3453649.561,29.7766,0.66665,71,374139,71,5358.515911,30,3000,moz,368,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
74636.36933,3453621.634,29.77638,0.67047,72,374140,72,487.136735,30,3000,moz,371,3.5,3.7,4.4,5.2,5.1,4.8,4.6,4.6,3.7,3.9,3.7,3.7,3.26396,3.26396,4.21299,2.15083,1.36778,0.05,0.063958,0.527014,2.65299,4.68986,2.50938,2.74681,14511,17466,22218,25803,27889,28669,28226,26585,22698,18883,15099,13269,17.946899,20.981899,25.119301,30.477501,35.384998,40.554199,42.980801,42.054298,37.755501,30.623699,23.010401,18.174101,10.4296,13.568,17.5338,22.945999,27.9648,33.004101,34.611698,35.0331,30.745501,23.723301,16.1364,11.5003,3.6194,6.38869,10.0641,15.0413,19.9638,24.8899,28.1644,27.380301,23.136299,16.848801,9.65244,5.45616
