uid,BASICA_AREA,Zone,total_volume_prod,geometry
1066.0,1.3,36.0,2250,POINT (34.45747544472106 -14.90945988317016)
1070.0,1.125,36.0,850,POINT (34.45541328268387 -14.90689695644692)
1074.0,0.50749999999999995,36.0,1360,POINT (34.45678444374533 -14.91313401191721)
1078.0,0.48530000000000001,36.0,440,POINT (34.45517502813463 -14.91431928642219)
1082.0,0.63519999999999999,36.0,1380,POINT (34.45856515646393 -14.91530100803678)
1086.0,0.50960000000000005,36.0,1050,POINT (34.54661792192909 -14.88912609782946)
1088.0,0.2044,36.0,950,POINT (34.54746485590681 -14.88929211229223)
1091.0,7.6799999999999993E-2,36.0,400,POINT (34.54750596529717 -14.88984317927147)
1093.0,0.28510000000000002,36.0,400,POINT (34.54598138808681 -14.88848866233043)
1096.0,0.20580000000000001,36.0,250,POINT (34.54634603654115 -14.88749197448709)
1099.0,0.1862,36.0,600,POINT (34.54512943404245 -14.88761767715673)
1101.0,0.73499999999999999,36.0,3600,POINT (34.54649098193652 -14.88826830256234)
1105.0,0.32,36.0,2400,POINT (34.54557353880511 -14.88603295588961)
1109.0,0.20580000000000001,36.0,400,POINT (34.54594697252773 -14.89017908278269)
1112.0,0.23519999999999999,36.0,800,POINT (34.54713970230151 -14.89191545325253)
1115.0,0.64680000000000004,36.0,750,POINT (34.5569822442373 -14.85955456502205)
1117.0,0.60760000000000003,36.0,700,POINT (34.55224134402 -14.85802300921324)
1119.0,0.28420000000000001,36.0,400,POINT (34.55473939777498 -14.85909072371295)
1121.0,0.45079999999999998,36.0,300,POINT (34.5553222815618 -14.85873427817714)
1124.0,0.89180000000000004,36.0,3000,POINT (34.54901223763977 -14.8599880779684)
1126.0,NA,36.0,7000,POINT (34.55344611829211 -14.86016601078965)
1128.0,1.3005,36.0,1000,POINT (34.55499438558622 -14.86095995190439)
1130.0,1.07,36.0,3500,POINT (34.55068400173789 -14.85985929536977)
1132.0,0.1666,36.0,450,POINT (34.54921425569119 -14.85573864312589)
1135.0,0.41160000000000002,36.0,300,POINT (34.54853717712437 -14.8546134017545)
1138.0,0.47039999999999998,36.0,600,POINT (34.54786255060687 -14.85774525478691)
1141.0,0.39200000000000002,36.0,1600,POINT (34.54734624508893 -14.85831815669346)
1143.0,0.1862,36.0,450,POINT (34.55039861457741 -14.84590585490468)
1146.0,1.0975999999999999,36.0,850,POINT (34.56886909218301 -14.8494772169633)
1147.0,0.15679999999999999,36.0,400,POINT (34.54781656805977 -14.84606787341127)
1150.0,0.10349999999999999,36.0,1890,POINT (34.56161997640806 -14.85189465965898)
1152.0,0.20250000000000001,36.0,540,POINT (34.55711436929932 -14.85075928300623)
1154.0,0.92120000000000002,36.0,585,POINT (34.55593760812771 -14.85122821475725)
1156.0,0.47039999999999998,36.0,1050,POINT (34.56228671262075 -14.85286627476904)
1159.0,0.47039999999999998,36.0,1300,POINT (34.56381961908638 -14.85411218299961)
1162.0,0.1764,36.0,900,POINT (34.56130901586212 -14.84870621381934)
1165.0,0.23519999999999999,36.0,1500,POINT (34.55201741727882 -14.85008876916495)
1168.0,0.3528,36.0,1500,POINT (34.50812855186609 -14.84322244249943)
1170.0,0.23519999999999999,36.0,900,POINT (34.50850473330994 -14.8438707542567)
1172.0,0.54879999999999995,36.0,1900,POINT (34.5095758538917 -14.84423430546827)
1175.0,0.1452,36.0,400,POINT (34.50535677953366 -14.841487117172)
1177.0,0.62719999999999998,36.0,200,POINT (34.50763127340403 -14.84655191423067)
1179.0,0.1862,36.0,750,POINT (34.51187758034155 -14.8465149817508)
1182.0,0.37240000000000001,36.0,350,POINT (34.51242655243137 -14.84661983298323)
1185.0,0.25480000000000003,36.0,250,POINT (34.51185723723516 -14.84626203484846)
1187.0,3.0032000000000001,36.0,1200,POINT (34.51140208327606 -14.85029624289858)
1191.0,0.17,36.0,2400,POINT (34.50616371696649 -14.84395841413105)
1194.0,0.27439999999999998,36.0,NA,POINT (34.51061596338733 -14.84682155131795)
1197.0,0.1862,36.0,1500,POINT (34.57976636382212 -14.84275033539181)
1200.0,0.39029999999999998,36.0,2200,POINT (34.50264472505113 -14.86720166964712)
1204.0,0.215,36.0,3100,POINT (34.50438181781101 -14.86843761957186)
1208.0,0.378,36.0,700,POINT (34.50337788257937 -14.86839900446197)
1210.0,0.5,36.0,270,POINT (34.50679954363154 -14.86463458643762)
1211.0,0.32640000000000002,36.0,500,POINT (34.50604430209172 -14.86695342479039)
1213.0,0.32900000000000001,36.0,925,POINT (34.50670039729321 -14.86507812867146)
1215.0,0.86899999999999999,36.0,750,POINT (34.50798315821848 -14.86512393777024)
1217.0,0.27,36.0,125,POINT (34.50697620029045 -14.86866464258222)
1221.0,0.16800000000000001,36.0,125,POINT (34.50648094760577 -14.86559476920616)
1224.0,0.56999999999999995,36.0,350,POINT (34.50689521860185 -14.86636936991761)
1226.0,0.9,36.0,1200,POINT (34.41887750766078 -14.84913266092951)
1229.0,1.1519999999999999,36.0,800,POINT (34.41372270039543 -14.91940583912696)
1232.0,3.2839999999999998,36.0,1600,POINT (34.41365435691412 -14.8447448082655)
1234.0,4.3600000000000003,36.0,1200,POINT (34.41353321728543 -14.84326316620237)
1237.0,8.4000000000000005E-2,36.0,750,POINT (34.41436052830883 -14.89893784055755)
1240.0,0.43120000000000003,36.0,750,POINT (34.41295326140546 -14.84553550727021)
1244.0,0.51,36.0,600,POINT (34.41982927244511 -14.84688513001456)
1247.0,0.34,36.0,500,POINT (34.41517539304714 -14.84857699744808)
1249.0,0.35199999999999998,36.0,350,POINT (34.41540675592766 -14.84700279769113)
1252.0,0.22539999999999999,36.0,350,POINT (34.4110761780292 -14.84553799952469)
1256.0,0.32,36.0,250,POINT (34.40315560473283 -14.81330825008942)
1258.0,2.0699999999999998,36.0,1200,POINT (34.40198995567457 -14.81409270350732)
1260.0,0.37619999999999998,36.0,250,POINT (34.40379265763175 -14.81268067684225)
1263.0,0.84870000000000001,36.0,700,POINT (34.40350799676283 -14.81176043341436)
1267.0,0.32800000000000001,36.0,200,POINT (34.40482009531313 -14.8120778383454)
1270.0,0.37,36.0,850,POINT (34.40603046451297 -14.81246816847699)
1274.0,0.3004,36.0,2500,POINT (34.40406089377738 -14.81393546278031)
1278.0,0.29720000000000002,36.0,400,POINT (34.4036236400766 -14.81384773816738)
1282.0,0.313,36.0,1000,POINT (34.40416836666601 -14.8133111165558)
1286.0,1.9419,36.0,2750,POINT (34.40574827827852 -14.81337379044334)
1290.0,0.52,36.0,750,POINT (34.43379605601446 -14.81302914450762)
1294.0,1.3420000000000001,36.0,1700,POINT (34.43461363976357 -14.81302405315182)
1296.0,1.45,36.0,2500,POINT (34.43425826011777 -14.81408381748053)
1299.0,0.92400000000000004,36.0,900,POINT (34.43622272133739 -14.81187512418371)
1303.0,0.248,36.0,350,POINT (34.43709324338608 -14.81144486652466)
1307.0,0.36,36.0,300,POINT (34.435977112906 -14.81267207804555)
1310.0,0.33,36.0,300,POINT (34.43738292206306 -14.81169614780602)
1312.0,0.49080000000000001,36.0,1100,POINT (34.4347578294033 -14.81234523776775)
1315.0,0.5,36.0,1000,POINT (34.4343606490846 -14.8127002286305)
1318.0,0.94589999999999996,36.0,900,POINT (34.43310860159037 -14.81304246216152)
1321.0,0.8478,36.0,5000,POINT (34.48454355557038 -14.83074889615912)
1324.0,0.21540000000000001,36.0,640,POINT (34.48321982988522 -14.83148053127969)
1328.0,0.36609999999999998,36.0,1240,POINT (34.48086332453808 -14.83610545909445)
1332.0,1.6893,36.0,1120,POINT (34.48173611062165 -14.83464460454669)
1334.0,0.38569999999999999,36.0,6075,POINT (34.49214008557199 -14.83151323157532)
1337.0,0.36699999999999999,36.0,200,POINT (34.48381033504984 -14.83632147047224)
1339.0,0.999,36.0,765,POINT (34.47827213784229 -14.83355513104844)
1341.0,1.4362999999999999,36.0,4865,POINT (34.47889982147122 -14.83431034908391)
1345.0,0.72799999999999998,36.0,500,POINT (34.48250750474327 -14.83876128551598)
1350.0,0.55500000000000005,36.0,350,POINT (34.48382962676335 -14.83915046056427)
1354.0,0.52,36.0,500,POINT (34.49250322792361 -14.83975414753695)
1358.0,0.19600000000000001,36.0,300,POINT (34.43666967052394 -14.78662669234399)
1361.0,0.78400000000000003,36.0,200,POINT (34.44142854390785 -14.77995341825559)
1363.0,0.1666,36.0,1600,POINT (34.43506612403217 -14.78434982818246)
1366.0,0.47039999999999998,36.0,500,POINT (34.4392136438266 -14.77935259640013)
1368.0,0.19600000000000001,36.0,450,POINT (34.43761515282403 -14.78207423206184)
1372.0,0.20580000000000001,36.0,300,POINT (34.4375485323924 -14.78042052677542)
1376.0,0.13500000000000001,36.0,1000,POINT (34.43926080464362 -14.779460769145)
1380.0,0.39,36.0,1400,POINT (34.44112862745499 -14.78236867673219)
1383.0,5,36.0,3000,POINT (34.43603219190491 -14.78292470786275)
1384.0,0.66639999999999999,36.0,400,POINT (34.43562898135226 -14.78376783599913)
1386.0,0.27439999999999998,36.0,350,POINT (34.44041107212831 -14.78061961082332)
1389.0,0.83160000000000001,36.0,400,POINT (34.43914700894562 -14.78192909953881)
1392.0,0.48,36.0,250,POINT (34.43693494616916 -14.78176210706772)
1394.0,0.39200000000000002,36.0,200,POINT (34.42187785773766 -14.78058992475311)
1396.0,0.77159999999999995,36.0,600,POINT (34.41774862736028 -14.78274852855205)
1398.0,0.52800000000000002,36.0,400,POINT (34.42265300814552 -14.7826460302655)
1400.0,1.3915999999999999,36.0,2000,POINT (34.42082897746579 -14.78215108727202)
1403.0,2.3856000000000002,36.0,2250,POINT (34.42255717034036 -14.78219467315574)
1407.0,0.4214,36.0,750,POINT (34.42317872577097 -14.78063613955636)
1410.0,0.98,36.0,950,POINT (34.42400601159776 -14.78071238668586)
1413.0,0.41160000000000002,36.0,2000,POINT (28.41968887765253 -14.73928338168559)
1417.0,0.50960000000000005,36.0,500,POINT (34.41969491758696 -14.77918424607193)
1421.0,0.19600000000000001,36.0,400,POINT (34.41866488332437 -14.78221863644679)
1424.0,0.16,36.0,600,POINT (34.42221656412973 -14.77981952574779)
1428.0,0.108,36.0,500,POINT (34.42336218873429 -14.78312976029311)
1431.0,1.4119999999999999,36.0,1250,POINT (34.41897831835164 -14.7818461113137)
1434.0,0.4214,36.0,400,POINT (34.41760355346639 -14.75177280840667)
1436.0,0.24,36.0,1200,POINT (34.41245846934036 -14.7432533883424)
1438.0,0.22539999999999999,36.0,250,POINT (34.41762804836825 -14.74838303305075)
1441.0,0.504,36.0,500,POINT (34.41390057255776 -14.74650766261888)
1445.0,0.50960000000000005,36.0,500,POINT (34.41281888819619 -14.74297097744853)
1448.0,0.14000000000000001,36.0,250,POINT (34.41612714041638 -14.75184513019386)
1450.0,0.27439999999999998,36.0,250,POINT (34.41286198592685 -14.74389269439905)
1454.0,0.41160000000000002,36.0,300,POINT (34.41257641385045 -14.74713944720014)
1457.0,1.4863999999999999,36.0,1000,POINT (34.41282128427162 -14.74766221435086)
1460.0,0.26400000000000001,36.0,550,POINT (34.41300604741889 -14.82933738080859)
1464.0,0.29399999999999998,36.0,700,POINT (34.4145475651027 -14.75032720809785)
1468.0,0.42,36.0,200,POINT (35.17614033968381 -17.52389584218215)
1472.0,0.216,36.0,NA,POINT (35.1752910113495 -17.52531442260292)
1475.0,0.126,36.0,60,POINT (35.17259669332375 -17.52440446491618)
1477.0,0.498,36.0,150,POINT (35.1710488748243 -17.52251530573619)
1480.0,1.84,36.0,200,POINT (35.18423668249775 -17.52695051347628)
1483.0,0.42,36.0,300,POINT (35.16373859855725 -17.52299271277521)
1486.0,0.39,36.0,100,POINT (35.16402606620777 -17.52341416198736)
1487.0,0.48,36.0,500,POINT (35.18420822266268 -17.52693275978012)
1489.0,0.5,36.0,100,POINT (35.17710909727613 -17.51670341082072)
1492.0,0.98,36.0,250,POINT (35.1814087785559 -17.52589761600791)
1497.0,0.5,36.0,150,POINT (35.18644368708333 -17.52804635242788)
1498.0,0.34,36.0,150,POINT (35.14997081681204 -17.42183663958018)
1500.0,0.45,36.0,700,POINT (35.14911054983273 -17.42230665014777)
1503.0,0.20399999999999999,36.0,200,POINT (35.14711882696335 -17.42259010747351)
1507.0,0.192,36.0,120,POINT (35.1504324982902 -17.42027782447398)
1510.0,0.21440000000000001,36.0,160,POINT (35.15085506807451 -17.42020099241888)
1511.0,0.8,36.0,20,POINT (35.15438980184806 -17.41748877459437)
1514.0,0.21,36.0,60,POINT (35.15048609309733 -17.41922931221463)
1517.0,0.95,36.0,400,POINT (35.14987936170336 -17.42045543747868)
1522.0,0.35,36.0,100,POINT (35.14999671461788 -17.42083359570127)
1524.0,0.14560000000000001,36.0,60,POINT (35.14964518921843 -17.42135232154227)
1525.0,0.14000000000000001,36.0,40,POINT (35.23218238178708 -17.47927984751956)
1527.0,0.2,36.0,50,POINT (35.23135794081124 -17.47882840226118)
1531.0,0.6,36.0,500,POINT (35.23167759602022 -17.47725298928447)
1534.0,0.3332,36.0,350,POINT (35.23219511958946 -17.48109542964781)
1537.0,0.39,36.0,NA,POINT (35.23239695664916 -17.48143643292856)
1538.0,1.1000000000000001,36.0,NA,POINT (35.22738802821289 -17.47670491317235)
1541.0,0.38500000000000001,36.0,400,POINT (35.22884209276886 -17.47784489293837)
1543.0,1.0004999999999999,36.0,270,POINT (35.23401906978219 -17.48245704368051)
1545.0,1.08,36.0,450,POINT (35.23499346218419 -17.48285258754823)
1548.0,1.1200000000000001,36.0,630,POINT (35.22665059182492 -17.47798690047103)
1550.0,1.0817000000000001,36.0,500,POINT (35.22984947534656 -17.47786068998296)
1552.0,0.46400000000000002,36.0,150,POINT (35.23316619393198 -17.48122001738655)
1553.0,0.19,36.0,150,POINT (35.17368012923293 -17.4785554154203)
1554.0,0.19600000000000001,36.0,125,POINT (35.23355262700493 -17.48357340339599)
1556.0,0.42,36.0,1440,POINT (48.59984643716053 -82.51926305922443)
1560.0,0.28000000000000003,36.0,1000,POINT (35.10994977375298 -17.46539321087597)
1564.0,NA,36.0,150,POINT (35.11338846768229 -17.46157141777245)
1566.0,0.78,36.0,2600,POINT (35.11334262825302 -17.46249337901919)
1568.0,0.3256,36.0,350,POINT (35.11164282991231 -17.46364972962741)
1572.0,0.33600000000000002,36.0,175,POINT (35.11315567873164 -17.46179070911321)
1574.0,0.46,36.0,200,POINT (35.1135985453586 -17.4618311727146)
1576.0,0.72,36.0,50,POINT (35.1125017623061 -17.46222225798729)
1580.0,0.6,36.0,150,POINT (35.11262723905986 -17.46249194681622)
1582.0,0.21560000000000001,36.0,125,POINT (35.10778813280604 -17.4632298909764)
1587.0,0.23760000000000001,36.0,150,POINT (35.10840472833253 -17.46446102307171)
1591.0,0.49399999999999999,36.0,350,POINT (35.11243772032401 -17.46319861718668)
1594.0,0.24,36.0,500,POINT (35.10235083432057 -17.47581775982627)
1599.0,0.51,36.0,400,POINT (35.1011516550796 -17.47303890369681)
1604.0,0.36399999999999999,36.0,450,POINT (35.09663903312068 -17.47108098352248)
1608.0,1.64,36.0,300,POINT (35.10244356709131 -17.4773345075918)
1611.0,0.34,36.0,100,POINT (35.10242291674378 -17.47553694006548)
1614.0,0.19,36.0,60,POINT (35.10153001205519 -17.4731975172122)
1617.0,2.1480000000000001,36.0,1980,POINT (35.09477568198369 -17.46536394907217)
1619.0,0.6,36.0,300,POINT (35.10185114372006 -17.47247139275575)
1622.0,0.4,36.0,200,POINT (35.10230295200451 -17.47000933754813)
1625.0,0.5,36.0,300,POINT (35.09447419114444 -17.46534002292076)
1627.0,0.25,36.0,150,POINT (35.09778097729793 -17.46640732405637)
1629.0,0.65,36.0,600,POINT (35.25644295378744 -17.52756889917002)
1632.0,0.21,36.0,250,POINT (35.26577963738347 -17.5326022979985)
1636.0,0.53500000000000003,36.0,150,POINT (35.25941795528507 -17.53666765217812)
1638.0,1.81,36.0,990,POINT (35.2598495370402 -17.53882168176891)
1642.0,2.48,36.0,1100,POINT (35.26068048987489 -17.5390109317688)
1647.0,0.62,36.0,250,POINT (35.25281766901168 -17.53897404855197)
1650.0,1.0900000000000001,36.0,150,POINT (35.25621069108644 -17.53467171518112)
1654.0,0.8,36.0,25,POINT (35.25979288130181 -17.53501028623523)
1658.0,0.3,36.0,150,POINT (35.26047216810626 -17.53587876430421)
1662.0,0.2,36.0,75,POINT (35.26088942264369 -17.53687669578594)
1665.0,0.6,36.0,350,POINT (35.2605480275483 -17.53744065459069)
1669.0,0.18,36.0,125,POINT (35.25552044022196 -17.5397653203987)
1673.0,0.78,36.0,200,POINT (35.25897711180047 -17.5284433596214)
1677.0,0.37240000000000001,36.0,50,POINT (35.30053816474065 -17.55618454834017)
1680.0,0.1288,36.0,125,POINT (35.30591802699056 -17.56162304600153)
1682.0,0.74060000000000004,36.0,200,POINT (35.30683590441173 -17.56494552723924)
1685.0,0.1232,36.0,NA,POINT (35.30248943524178 -17.55932341955802)
1686.0,0.21840000000000001,36.0,100,POINT (35.30093218330725 -17.56128363826327)
1689.0,0.39,36.0,NA,POINT (35.30199324941132 -17.56848869085964)
1691.0,0.3,36.0,150,POINT (35.30080133954492 -17.55465490371845)
1694.0,0.2,36.0,200,POINT (35.29492832861898 -17.5436756281999)
1698.0,0.252,36.0,50,POINT (35.30245328986008 -17.56242217138001)
1702.0,0.36,36.0,100,POINT (35.30131264187968 -17.56381749773947)
1705.0,1.0588,36.0,150,POINT (35.30477700037567 -17.51830485074215)
1708.0,0.15640000000000001,36.0,100,POINT (35.2985036484838 -17.51506252892901)
1710.0,0.13919999999999999,36.0,150,POINT (35.29422187228641 -17.51221248065717)
1712.0,0.1444,36.0,300,POINT (35.28857121966959 -17.50679464209554)
1714.0,0.45279999999999998,36.0,100,POINT (35.28802406197877 -17.50219404466196)
1718.0,0.46760000000000002,36.0,25,POINT (35.28781408184484 -17.50421989258059)
1722.0,1.49,36.0,200,POINT (35.28979182722056 -17.50653666307711)
1727.0,0.27100000000000002,36.0,50,POINT (35.3166155312162 -17.52606172052489)
1731.0,0.81599999999999995,36.0,200,POINT (35.31037005041162 -17.5235692428748)
1734.0,0.56620000000000004,36.0,NA,POINT (35.30798399642014 -17.52101359031356)
1738.0,0.78,36.0,350,POINT (35.2376853749225 -17.48744739519771)
1742.0,2.88,36.0,100,POINT (35.24028255100924 -17.48967646622765)
1743.0,0.54,36.0,250,POINT (35.24146063089829 -17.48978963895289)
1746.0,0.21,36.0,20,POINT (35.24152319415518 -17.4902857699292)
1747.0,0.36,36.0,150,POINT (35.2427092385412 -17.48797789400613)
1749.0,0.56000000000000005,36.0,20,POINT (35.24324610278488 -17.492605961807)
1751.0,0.32,36.0,NA,POINT (35.24404737389054 -17.49269627400178)
1753.0,0.3,36.0,400,POINT (35.24438089698285 -17.49225890131622)
1755.0,0.13,36.0,60,POINT (35.24226211977275 -17.49220154095262)
1757.0,3.6,36.0,4500,POINT (35.23583443591851 -17.48619452847579)
1759.0,1.2,36.0,250,POINT (35.23882709313692 -17.48920507721935)
1760.0,1.2,36.0,100,POINT (35.24278399895392 -17.49100323800332)
1762.0,3.5,36.0,2000,POINT (35.24239379687035 -17.44685230896657)
1764.0,1.6,36.0,2700,POINT (35.24406448421276 -17.48872138877409)
1765.0,0.36,36.0,100,POINT (35.23540349528258 -17.48559413913828)
1768.0,0.78,36.0,250,POINT (35.239360724697 -17.4881963507939)
1770.0,0.96,36.0,100,POINT (35.24005255613503 -17.4901126647197)
1771.0,0.69,36.0,1150,POINT (35.24235756259409 -17.49000534709203)
1772.0,1.0172000000000001,36.0,525,POINT (34.81449214741477 -16.79132135539493)
1774.0,1.35,36.0,90,POINT (34.8162700078401 -16.78888404670603)
1776.0,0.98599999999999999,36.0,650,POINT (34.81560820286653 -16.793272309419)
1778.0,0.16800000000000001,36.0,20,POINT (34.81414442851634 -16.79421591861634)
1781.0,0.58389999999999997,36.0,100,POINT (-57.23250623297459 -85.52616044058541)
1784.0,0.1827,36.0,180,POINT (34.81053634014101 -16.79160919731013)
1787.0,1.1200000000000001,36.0,600,POINT (34.81296257746833 -16.79422633370559)
1791.0,2.36,36.0,NA,POINT (34.81302975145049 -16.79537330561881)
1796.0,0.2,36.0,150,POINT (34.81532096134806 -16.78871169960556)
1799.0,0.6,36.0,350,POINT (34.81227295400355 -16.78679582826835)
1802.0,0.5,36.0,100,POINT (34.81266617516269 -16.79264765567118)
1805.0,0.25,36.0,50,POINT (34.81284573841466 -16.79081177870635)
1807.0,0.3488,36.0,60,POINT (34.88511916416824 -16.78688260917368)
1812.0,0.19309999999999999,36.0,120,POINT (34.87397327800157 -16.78566516081755)
1815.0,0.2155,36.0,40,POINT (34.87366884905887 -16.78809853024789)
1818.0,0.3296,36.0,40,POINT (34.87349495253172 -16.77801628679239)
1824.0,1.2450000000000001,36.0,245,POINT (34.88214499280413 -16.77156728507091)
