"CONTINENT_CODE","CONTINENT_NAME","COUNTRY_CODE","COUNTRY_NAME","AREA_CODE","AREA_NAME","ADMIN_LEVEL","ITEM_CODE","ITEM_NAME","YEAR","AEREA_HARVESTED","YIELD","PRODUCTION"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","388","Tomatoes","Most recent","2340.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","394","Pumpkins, Squash, Gourds","2000","14251.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","394","Pumpkins, Squash, Gourds","Most recent","14251.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","397","Cucumbers and Gherkins","2000","48.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","397","Cucumbers and Gherkins","Most recent","48.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","403","Onions, Dry","2000","1493.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","403","Onions, Dry","Most recent","1493.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","406","Garlic","2000","283.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","406","Garlic","Most recent","283.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","414","Beans, Green","2002","12700.0","","2000.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","414","Beans, Green","2003","","","2500.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","414","Beans, Green","2005","11000.0","","10500.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","414","Beans, Green","2006","9000.0","","3500.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","414","Beans, Green","2007","9200.0","","4100.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","414","Beans, Green","2008","11300.0","","3000.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","414","Beans, Green","Most recent","11300.0","","3000.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","426","Carrots","2000","46.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","426","Carrots","Most recent","46.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","56","Maize","1999","193716.0","0.85","164662.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","56","Maize","2002","172800.0","","66900.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","56","Maize","2003","","","56600.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","56","Maize","2005","183000.0","","40800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","56","Maize","2006","152500.0","","102100.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","56","Maize","2007","151200.0","","60900.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","56","Maize","2008","150700.0","","63800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","56","Maize","Most recent","150700.0","","63800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","567","Watermelons","2000","1815.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","567","Watermelons","Most recent","1815.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","667","Tea","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","667","Tea","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","689","Pimento, Allspice","2000","28.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","689","Pimento, Allspice","2002","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","689","Pimento, Allspice","2003","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","689","Pimento, Allspice","2005","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","689","Pimento, Allspice","2006","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","689","Pimento, Allspice","2007","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","689","Pimento, Allspice","2008","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","689","Pimento, Allspice","Most recent","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","720","Ginger","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","720","Ginger","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","789","Sisal","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","789","Sisal","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","79","Millet","2000","165363.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","79","Millet","2002","3600.0","","100.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","79","Millet","2003","","","500.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","79","Millet","2005","5200.0","","600.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","79","Millet","2006","4100.0","","500.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","79","Millet","2007","3700.0","","1800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","79","Millet","2008","11500.0","","1300.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","79","Millet","Most recent","11500.0","","1300.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","826","Tobacco Leaves","2000","107.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","826","Tobacco Leaves","2002","100.0","","2.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","826","Tobacco Leaves","2003","","","12.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","826","Tobacco Leaves","2005","","","1.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","826","Tobacco Leaves","2006","","","190.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","826","Tobacco Leaves","2007","","","1.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","826","Tobacco Leaves","2008","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","826","Tobacco Leaves","Most recent","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","83","Sorghum","1999","9919.0","0.3","2975.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","83","Sorghum","2000","4254.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","83","Sorghum","2002","4700.0","","100.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","83","Sorghum","2003","","","400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","83","Sorghum","2005","5000.0","","200.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","83","Sorghum","2006","4800.0","","600.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","83","Sorghum","2007","2700.0","","900.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","83","Sorghum","2008","7700.0","","800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ002","Gaza","1","83","Sorghum","Most recent","7700.0","","800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","122","Sweet Potatoes","2000","1766.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","122","Sweet Potatoes","2002","2700.0","","6190.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","122","Sweet Potatoes","2003","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","122","Sweet Potatoes","2005","1100.0","","10100.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","122","Sweet Potatoes","2006","1600.0","","4360.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","122","Sweet Potatoes","2007","3900.0","","7830.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","122","Sweet Potatoes","2008","2500.0","","4530.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","122","Sweet Potatoes","Most recent","2500.0","","4530.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","125","Cassava","1999","93143.0","6.0","558858.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","125","Cassava","2000","78584.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","125","Cassava","2002","120100.0","","450540.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","125","Cassava","2003","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","125","Cassava","2005","138000.0","","666980.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","125","Cassava","2006","83500.0","","297960.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","125","Cassava","2007","94000.0","","442260.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","125","Cassava","2008","82100.0","","167520.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","125","Cassava","Most recent","82100.0","","167520.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","137","Yams","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","137","Yams","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","156","Sugar Cane","1999","0.0","0.0","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","156","Sugar Cane","2000","317.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","156","Sugar Cane","Most recent","317.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","176","Beans, Dry","1999","66857.0","0.51","34431.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","176","Beans, Dry","Most recent","66857.0","0.51","34431.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","187","Peas, Dry","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","187","Peas, Dry","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","195","Cow Peas, Dry","2002","53400.0","","2400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","195","Cow Peas, Dry","2003","","","3700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","195","Cow Peas, Dry","2005","54600.0","","5200.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","195","Cow Peas, Dry","2006","74300.0","","12800.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","195","Cow Peas, Dry","2007","73300.0","","8900.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","195","Cow Peas, Dry","2008","51300.0","","4400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","195","Cow Peas, Dry","Most recent","51300.0","","4400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","236","Soybeans","2000","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","236","Soybeans","Most recent","0.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","242","Groundnuts in Shell","1999","67164.0","0.5","33582.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","242","Groundnuts in Shell","2002","71300.0","","5350.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","242","Groundnuts in Shell","2003","","","5030.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","242","Groundnuts in Shell","2005","71300.0","","5520.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","242","Groundnuts in Shell","2006","43500.0","","6510.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","242","Groundnuts in Shell","2007","52600.0","","7990.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","242","Groundnuts in Shell","2008","54600.0","","7140.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","242","Groundnuts in Shell","Most recent","54600.0","","7140.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","267","Sunflower Seed","2000","23.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","267","Sunflower Seed","2002","","","1.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","267","Sunflower Seed","2003","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","267","Sunflower Seed","2005","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","267","Sunflower Seed","2006","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","267","Sunflower Seed","2007","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","267","Sunflower Seed","2008","","","2.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","267","Sunflower Seed","Most recent","","","2.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","27","Rice, Paddy","1999","1240.0","2.0","2480.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","27","Rice, Paddy","2000","5842.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","27","Rice, Paddy","2002","3400.0","","700.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","27","Rice, Paddy","2003","","","1200.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","27","Rice, Paddy","2005","5300.0","","1600.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","27","Rice, Paddy","2006","9600.0","","2400.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","27","Rice, Paddy","2007","9000.0","","1900.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","27","Rice, Paddy","2008","10600.0","","900.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","27","Rice, Paddy","Most recent","10600.0","","900.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","289","Sesame Seed","2000","119.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","289","Sesame Seed","2002","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","289","Sesame Seed","2003","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","289","Sesame Seed","2005","100.0","","17.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","289","Sesame Seed","2006","100.0","","12.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","289","Sesame Seed","2007","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","289","Sesame Seed","2008","100.0","","2.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","289","Sesame Seed","Most recent","100.0","","2.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","328","Seed Cotton","1999","0.0","0.0","0.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","328","Seed Cotton","2000","491.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","328","Seed Cotton","2002","37.0","","6.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","328","Seed Cotton","2003","336.0","","101.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","328","Seed Cotton","2005","123.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","328","Seed Cotton","2006","215.0","","11.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","328","Seed Cotton","2007","495.0","","150.0"
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","328","Seed Cotton","2008","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","328","Seed Cotton","Most recent","","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","358","Cabbages","2000","738.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","358","Cabbages","Most recent","738.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","372","Lettuce","2000","540.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","372","Lettuce","Most recent","540.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","388","Tomatoes","2000","843.0","",""
"AFR","All African countries","MOZ","Mozambique","MOZ003","Inhambane","1","388","Tomatoes","Most recent","843.0","",""
